	station	date	latitude	longitude	elevation	name	temp	dewp	slp	stp	visib	wdsp	mxspd	gust	max	min	prcp	temp_C
153	84628099999	2020-06-02	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.5	60.0	1015.8	14.2	4.9	5.4	8.0	999.9	68.0	62.6	0.0	18.055555555555557
154	84628099999	2020-06-03	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.5	60.4	1016.1	14.5	5.8	5.8	11.1	999.9	68.0	62.2	99.99	18.055555555555557
155	84628099999	2020-06-04	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.3	59.1	1014.6	13.0	6.1	5.9	11.1	999.9	68.0	62.2	0.0	17.944444444444443
156	84628099999	2020-06-05	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.3	58.4	1013.9	12.3	5.6	6.0	8.0	999.9	68.0	62.6	0.0	17.944444444444443
157	84628099999	2020-06-06	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.2	58.5	1015.7	14.1	4.6	3.9	7.0	999.9	68.0	61.9	0.0	17.88888888888889
158	84628099999	2020-06-07	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.8	58.5	9999.9	999.9	6.1	6.8	15.0	999.9	66.2	64.0	0.0	18.22222222222222
159	84628099999	2020-06-08	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.3	58.3	1014.6	13.0	6.1	6.5	11.1	999.9	68.0	62.6	0.0	17.944444444444443
160	84628099999	2020-06-09	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.1	58.4	1015.0	13.4	6.2	6.1	9.9	999.9	66.2	62.6	0.0	17.83333333333333
161	84628099999	2020-06-10	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	65.3	58.0	9999.9	999.9	6.0	4.1	8.9	999.9	69.8	62.6	0.0	18.5
162	84628099999	2020-06-11	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	66.8	57.3	1016.4	14.8	6.2	7.7	13.0	999.9	71.6	64.2	0.0	19.333333333333332
163	84628099999	2020-06-12	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.4	57.8	9999.9	999.9	5.4	8.0	11.1	999.9	66.2	62.6	0.0	18.000000000000004
164	84628099999	2020-06-13	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.0	58.3	1013.8	12.2	5.6	5.4	11.1	999.9	66.2	62.6	0.0	17.77777777777778
165	84628099999	2020-06-14	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.5	57.7	1013.8	12.2	6.1	5.4	9.9	999.9	69.8	61.5	0.0	18.055555555555557
166	84628099999	2020-06-15	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.1	57.5	1014.8	13.2	6.1	8.2	14.0	999.9	66.2	61.3	0.0	17.83333333333333
167	84628099999	2020-06-16	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	65.0	56.6	1016.0	14.3	6.0	7.4	12.0	999.9	71.6	62.6	0.0	18.333333333333332
168	84628099999	2020-06-17	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.3	57.5	9999.9	999.9	5.7	9.6	14.0	999.9	68.0	62.6	0.0	17.944444444444443
169	84628099999	2020-06-18	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.3	57.7	1014.8	13.2	6.2	4.9	7.0	999.9	68.0	61.5	0.0	17.944444444444443
170	84628099999	2020-06-19	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	64.5	58.2	1015.5	13.8	6.2	7.7	12.0	999.9	68.0	62.6	0.0	18.055555555555557
171	84628099999	2020-06-20	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	63.0	57.9	1013.4	11.8	6.2	6.6	12.0	999.9	66.2	60.8	0.0	17.22222222222222
172	84628099999	2020-06-21	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	62.7	57.0	1014.3	12.7	5.6	6.2	8.0	999.9	66.4	60.6	0.0	17.055555555555557
173	84628099999	2020-06-22	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	62.7	56.9	1013.9	12.3	4.6	5.1	8.0	999.9	66.2	60.8	99.99	17.055555555555557
174	84628099999	2020-06-23	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	62.4	56.9	1013.9	12.3	5.8	5.1	9.9	999.9	66.2	60.8	99.99	16.88888888888889
175	84628099999	2020-06-24	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.7	57.0	1013.6	11.9	5.6	4.3	7.0	999.9	64.4	59.0	0.0	16.5
176	84628099999	2020-06-25	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.9	57.1	9999.9	999.9	5.7	4.6	8.0	999.9	64.4	59.0	0.0	16.61111111111111
177	84628099999	2020-06-26	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	62.3	56.7	1014.9	13.3	5.1	5.0	8.0	999.9	64.9	59.0	0.0	16.833333333333332
178	84628099999	2020-06-27	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	62.6	56.2	1014.6	12.9	5.3	6.5	9.9	999.9	66.2	59.0	0.0	17.0
179	84628099999	2020-06-28	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.6	56.3	1013.3	11.6	5.4	6.4	8.9	999.9	66.2	59.0	0.0	16.444444444444443
180	84628099999	2020-06-29	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	62.1	55.7	1014.8	13.1	6.2	7.6	13.0	999.9	64.4	60.4	0.0	16.72222222222222
181	84628099999	2020-06-30	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.9	55.3	9999.9	999.9	5.9	8.0	14.0	999.9	64.4	60.8	0.0	16.61111111111111
182	84628099999	2020-07-01	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.4	54.9	1014.6	13.0	5.7	4.2	8.0	999.9	66.2	58.5	0.0	16.333333333333332
183	84628099999	2020-07-02	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.6	54.8	1014.0	12.3	6.2	6.8	11.1	999.9	64.4	60.3	0.0	16.444444444444443
184	84628099999	2020-07-03	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	62.4	53.7	1014.3	12.7	6.2	5.1	8.9	999.9	66.6	60.4	0.0	16.88888888888889
185	84628099999	2020-07-04	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.8	54.8	1015.0	13.4	5.6	5.9	11.1	999.9	66.4	56.7	0.0	16.0
186	84628099999	2020-07-05	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.3	55.9	1014.8	13.2	6.1	6.3	12.0	999.9	64.4	59.0	0.0	16.27777777777778
187	84628099999	2020-07-06	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.9	55.4	1015.1	13.5	5.9	4.9	11.1	999.9	64.4	58.6	0.0	16.055555555555557
188	84628099999	2020-07-07	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.8	55.6	1016.3	14.6	5.7	7.5	11.1	999.9	66.2	59.0	0.0	16.555555555555557
189	84628099999	2020-07-08	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.5	56.2	1015.7	14.1	6.2	5.8	8.9	999.9	63.1	59.0	0.0	16.38888888888889
190	84628099999	2020-07-09	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.1	55.8	1014.9	13.2	6.1	5.4	9.9	999.9	63.1	59.0	0.0	16.166666666666668
191	84628099999	2020-07-10	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.3	54.9	1014.7	13.4	6.2	8.5	11.1	999.9	64.4	59.7	0.0	16.27777777777778
192	84628099999	2020-07-11	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.9	53.8	1015.8	14.2	6.2	5.3	8.9	999.9	65.1	58.5	0.0	16.055555555555557
193	84628099999	2020-07-12	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.5	54.7	1015.4	13.7	4.3	5.7	8.0	999.9	64.4	58.6	0.0	15.833333333333334
194	84628099999	2020-07-13	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	59.8	55.7	1015.8	14.2	3.8	3.7	6.0	999.9	62.6	58.3	0.0	15.444444444444445
195	84628099999	2020-07-14	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.1	56.3	1014.4	12.8	3.6	8.2	14.0	999.9	64.4	58.5	0.0	15.61111111111111
196	84628099999	2020-07-15	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.1	56.2	1013.8	12.1	5.2	8.3	11.1	999.9	62.6	58.5	0.0	15.61111111111111
197	84628099999	2020-07-16	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.0	55.1	1013.1	11.4	5.7	7.5	9.9	999.9	62.6	58.3	0.0	15.555555555555555
198	84628099999	2020-07-17	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.3	53.3	1014.3	12.7	6.2	5.4	8.9	999.9	66.2	59.0	0.0	16.27777777777778
199	84628099999	2020-07-18	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	62.2	53.8	1014.3	12.6	6.1	6.5	8.9	999.9	68.0	58.6	0.0	16.77777777777778
200	84628099999	2020-07-19	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.8	54.3	1013.6	12.0	6.0	6.8	8.9	999.9	66.2	58.3	0.0	16.555555555555557
201	84628099999	2020-07-20	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	62.1	54.1	1013.7	12.1	6.0	6.7	9.9	999.9	66.2	59.0	0.0	16.72222222222222
202	84628099999	2020-07-21	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.5	54.7	1014.7	13.1	5.2	4.9	13.6	999.9	66.2	59.0	0.0	16.38888888888889
203	84628099999	2020-07-22	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.7	55.6	1015.6	14.0	4.8	6.3	11.1	999.9	64.4	60.3	0.0	16.5
204	84628099999	2020-07-23	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.3	55.9	1015.9	14.2	4.3	4.4	7.0	999.9	64.8	57.2	0.0	15.722222222222221
205	84628099999	2020-07-24	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.5	56.6	1015.6	14.0	5.4	6.4	13.0	999.9	64.4	58.6	0.0	15.833333333333334
206	84628099999	2020-07-25	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.2	55.3	1014.6	12.9	4.8	5.9	9.9	999.9	62.6	58.5	0.0	15.666666666666666
207	84628099999	2020-07-26	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	59.2	55.3	1015.6	13.9	4.9	4.3	7.0	999.9	60.8	57.9	0.0	15.11111111111111
208	84628099999	2020-07-27	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	59.1	54.7	1016.6	14.9	5.6	6.9	9.9	999.9	62.6	57.2	0.0	15.055555555555555
209	84628099999	2020-07-28	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	59.6	54.2	1015.2	13.7	6.1	6.0	9.9	999.9	62.6	57.2	0.0	15.333333333333334
210	84628099999	2020-07-29	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	59.6	53.1	1014.4	12.8	5.9	6.0	8.0	999.9	62.6	57.2	0.0	15.333333333333334
211	84628099999	2020-07-30	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.5	53.6	1014.2	12.7	6.0	7.1	15.5	999.9	63.3	57.2	0.0	15.833333333333334
212	84628099999	2020-07-31	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.1	53.7	1013.1	11.5	5.7	6.8	9.9	999.9	62.6	58.3	0.0	15.61111111111111
213	84628099999	2020-08-01	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.9	53.5	1015.5	13.8	5.9	7.3	11.1	999.9	64.9	58.6	0.0	16.055555555555557
214	84628099999	2020-08-02	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	59.6	54.7	1014.4	12.8	5.9	7.3	12.0	999.9	62.6	57.2	0.0	15.333333333333334
215	84628099999	2020-08-03	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	59.5	54.2	1015.8	14.1	6.0	5.7	9.9	999.9	61.7	57.2	0.0	15.277777777777779
216	84628099999	2020-08-04	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.5	54.3	1016.6	15.0	5.7	5.1	9.9	999.9	64.4	58.1	0.0	15.833333333333334
217	84628099999	2020-08-05	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.9	54.0	1015.7	14.1	6.2	6.5	12.0	999.9	66.2	57.2	0.0	16.055555555555557
218	84628099999	2020-08-06	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.8	53.9	1014.7	13.0	4.9	5.9	9.9	999.9	64.4	59.0	0.0	16.0
219	84628099999	2020-08-07	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.4	53.8	1014.1	12.5	5.5	5.7	8.0	999.9	62.6	58.5	0.0	15.777777777777779
220	84628099999	2020-08-08	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.6	54.8	1015.2	13.8	4.4	5.6	8.9	999.9	66.2	58.3	0.0	15.88888888888889
221	84628099999	2020-08-09	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.2	54.8	1015.2	13.5	4.8	7.9	13.0	999.9	64.6	57.9	0.0	15.666666666666666
222	84628099999	2020-08-10	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.4	54.3	1014.7	13.1	6.2	7.0	12.0	999.9	62.6	57.2	0.0	15.777777777777779
223	84628099999	2020-08-11	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.1	53.7	1013.5	11.8	5.9	6.5	11.1	999.9	62.6	58.3	0.0	15.61111111111111
224	84628099999	2020-08-12	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.4	53.5	1013.4	11.8	5.6	7.8	13.0	999.9	66.2	59.0	0.0	16.333333333333332
225	84628099999	2020-08-14	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.5	54.2	1013.4	11.8	5.7	6.2	11.1	999.9	64.4	58.6	0.0	15.833333333333334
226	84628099999	2020-08-15	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.5	54.5	1013.4	11.8	6.0	6.1	9.9	999.9	64.4	58.6	0.0	15.833333333333334
227	84628099999	2020-08-16	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.8	54.8	1015.0	13.3	5.4	6.2	8.9	999.9	64.4	58.3	0.0	16.0
228	84628099999	2020-08-17	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.9	54.6	1015.9	14.3	6.2	7.4	11.1	999.9	64.4	59.0	0.0	16.055555555555557
229	84628099999	2020-08-18	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.7	55.2	1017.4	15.8	6.2	7.6	13.0	999.9	62.6	59.0	0.0	15.944444444444445
230	84628099999	2020-08-19	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.4	54.3	1016.1	14.4	6.1	6.5	12.0	999.9	62.6	58.8	0.0	15.777777777777779
231	84628099999	2020-08-21	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.5	54.2	1015.0	13.3	5.5	6.9	12.0	999.9	63.5	58.6	0.0	15.833333333333334
232	84628099999	2020-08-22	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	60.9	54.7	1014.6	13.0	5.7	5.9	11.1	999.9	64.4	59.0	0.0	16.055555555555557
233	84628099999	2020-08-23	-12.021889	-77.114319	34.44	JORGE CHAVEZ INTERNATIONAL, PE	61.3	55.5	1015.3	13.6	5.6	5.9	11.1	999.9	66.2	59.0	0.0	16.27777777777778
